Design,YYYY,MM,DD.dddddddddd,Accuracy,HH,MM_2,SS.sss,Accuracy_2,RMS,F,Bias,Resid,sDD,MM_3,SS.ss,Accuracy_3,RMS_2,F_2,Bias_2,Resid_2
99942,2013,01,13.937325,1.000E-06,08,44,26.245,1.386E-02,4.637,F,-0.003,-0.101,-22,30,44.69,1.000E-02,4.637,F,0.018,-0.141
99942,2013,01,13.937769,1.000E-06,08,44,26.087,1.386E-02,4.637,F,-0.003,0.044,-22,30,43.66,1.000E-02,4.637,F,0.018,-0.015
99942,2013,01,13.93783,1.000E-05,08,44,27.140,1.386E-01,5.766,F,-0.083,-0.171,-22,30,38.20,1.000E-01,5.766,F,-0.017,0.007
99942,2013,01,13.938211,1.000E-06,08,44,25.913,1.386E-02,4.637,F,-0.003,-0.044,-22,30,42.61,1.000E-02,4.637,F,0.018,0.135
99942,2013,01,13.938655,1.000E-06,08,44,25.752,1.386E-02,4.637,F,-0.003,0.059,-22,30,41.84,1.000E-02,4.637,F,0.018,0.001
99942,2013,01,13.939098,1.000E-06,08,44,25.586,1.386E-02,4.637,F,-0.003,0.087,-22,30,40.96,1.000E-02,4.637,F,0.018,-0.021
99942,2013,01,13.93953,1.000E-05,08,44,26.470,1.386E-01,5.766,F,-0.083,-0.453,-22,30,34.70,1.000E-01,5.766,F,-0.017,0.108
99942,2013,01,13.94039,1.000E-05,08,44,26.170,1.386E-01,5.766,F,-0.083,-0.055,-22,30,32.90,1.000E-01,5.766,F,-0.017,0.187
99942,2013,01,13.94123,1.000E-05,08,44,25.830,1.386E-01,5.766,F,-0.083,-0.318,-22,30,31.50,1.000E-01,5.766,F,-0.017,-0.095
99942,2013,01,13.94208,1.000E-05,08,44,25.500,1.386E-01,5.766,F,-0.083,-0.388,-22,30,29.60,1.000E-01,5.766,F,-0.017,0.102
99942,2013,01,13.94293,1.000E-05,08,44,25.180,1.386E-01,5.766,F,-0.083,-0.320,-22,30,27.70,1.000E-01,5.766,F,-0.017,0.298
99942,2013,01,13.94534,1.000E-05,08,44,24.290,1.386E-01,5.766,F,-0.083,0.114,-22,30,23.20,1.000E-01,5.766,F,-0.017,-0.037
99942,2013,01,13.94619,1.000E-05,08,44,23.950,1.386E-01,5.766,F,-0.083,-0.094,-22,30,21.40,1.000E-01,5.766,F,-0.017,0.056
99942,2013,01,13.94704,1.000E-05,08,44,23.600,1.386E-01,5.766,F,-0.083,-0.440,-22,30,19.60,1.000E-01,5.766,F,-0.017,0.148
99942,2013,01,13.94789,1.000E-05,08,44,23.280,1.386E-01,5.766,F,-0.083,-0.370,-22,30,17.90,1.000E-01,5.766,F,-0.017,0.140
99942,2013,01,13.94874,1.000E-05,08,44,22.950,1.386E-01,5.766,F,-0.083,-0.439,-22,30,16.20,1.000E-01,5.766,F,-0.017,0.130
99942,2013,01,13.94959,1.000E-05,08,44,22.630,1.386E-01,5.766,F,-0.083,-0.369,-22,30,14.50,1.000E-01,5.766,F,-0.017,0.119
99942,2013,01,13.95043,1.000E-05,08,44,22.300,1.386E-01,5.766,F,-0.083,-0.491,-22,30,12.80,1.000E-01,5.766,F,-0.017,0.128
99942,2013,01,13.95129,1.000E-05,08,44,21.980,1.386E-01,5.766,F,-0.083,-0.367,-22,30,11.10,1.000E-01,5.766,F,-0.017,0.096
99942,2013,01,13.95214,1.000E-05,08,44,21.660,1.386E-01,5.766,F,-0.083,-0.297,-22,30,09.20,1.000E-01,5.766,F,-0.017,0.282
99942,2013,01,13.95299,1.000E-05,08,44,21.330,1.386E-01,5.766,F,-0.083,-0.365,-22,30,07.60,1.000E-01,5.766,F,-0.017,0.168
99942,2013,01,13.95401,1.000E-05,08,44,20.960,1.386E-01,5.766,F,-0.083,-0.086,-22,30,05.60,1.000E-01,5.766,F,-0.017,0.110
99942,2013,01,13.95486,1.000E-05,08,44,20.630,1.386E-01,5.766,F,-0.083,-0.154,-22,30,03.90,1.000E-01,5.766,F,-0.017,0.094
99942,2013,01,13.95570,1.000E-05,08,44,20.320,1.386E-01,5.766,F,-0.083,0.003,-22,30,02.00,1.000E-01,5.766,F,-0.017,0.297
99942,2013,01,13.95740,1.000E-05,08,44,19.680,1.386E-01,5.766,F,-0.083,0.145,-22,29,58.90,1.000E-01,5.766,F,-0.017,-0.039
99942,2013,01,13.95825,1.000E-05,08,44,19.320,1.386E-01,5.766,F,-0.083,-0.339,-22,29,57.20,1.000E-01,5.766,F,-0.017,-0.059
99942,2013,01,13.95909,1.000E-05,08,44,19.010,1.386E-01,5.766,F,-0.083,-0.182,-22,29,55.20,1.000E-01,5.766,F,-0.017,0.241
99942,2013,01,13.95995,1.000E-05,08,44,18.690,1.386E-01,5.766,F,-0.083,-0.058,-22,29,53.60,1.000E-01,5.766,F,-0.017,0.099
99942,2013,01,13.96079,1.000E-05,08,44,18.350,1.386E-01,5.766,F,-0.083,-0.317,-22,29,51.90,1.000E-01,5.766,F,-0.017,0.097
99942,2013,01,13.96164,1.000E-05,08,44,18.030,1.386E-01,5.766,F,-0.083,-0.245,-22,29,50.20,1.000E-01,5.766,F,-0.017,0.074
99942,2013,01,13.96249,1.000E-05,08,44,17.700,1.386E-01,5.766,F,-0.083,-0.313,-22,29,48.50,1.000E-01,5.766,F,-0.017,0.050
99942,2013,01,13.96334,1.000E-05,08,44,17.370,1.386E-01,5.766,F,-0.083,-0.380,-22,29,46.90,1.000E-01,5.766,F,-0.017,-0.075
99942,2013,01,13.96418,1.000E-05,08,44,17.070,1.386E-01,5.766,F,-0.083,-0.085,-22,29,45.10,1.000E-01,5.766,F,-0.017,0.020
99942,2013,01,13.96504,1.000E-05,08,44,16.730,1.386E-01,5.766,F,-0.083,-0.238,-22,29,43.30,1.000E-01,5.766,F,-0.017,0.073
99942,2013,01,13.96589,1.000E-05,08,44,16.420,1.386E-01,5.766,F,-0.083,-0.028,-22,29,41.60,1.000E-01,5.766,F,-0.017,0.045
99942,2013,01,13.96674,1.000E-05,08,44,16.070,1.386E-01,5.766,F,-0.083,-0.372,-22,29,39.60,1.000E-01,5.766,F,-0.017,0.317
99942,2013,01,13.96759,1.000E-05,08,44,15.780,1.386E-01,5.766,F,-0.083,0.114,-22,29,38.30,1.000E-01,5.766,F,-0.017,-0.112
99942,2013,01,13.96843,1.000E-05,08,44,15.440,1.386E-01,5.766,F,-0.083,-0.145,-22,29,36.40,1.000E-01,5.766,F,-0.017,0.078
99942,2013,01,13.96929,1.000E-05,08,44,15.090,1.386E-01,5.766,F,-0.083,-0.437,-22,29,34.60,1.000E-01,5.766,F,-0.017,0.126
99942,2013,01,13.97014,1.000E-05,08,44,14.780,1.386E-01,5.766,F,-0.083,-0.227,-22,29,33.00,1.000E-01,5.766,F,-0.017,-0.006
99942,2013,01,13.97180,1.000E-05,08,44,14.150,1.386E-01,5.766,F,-0.083,-0.159,-22,29,29.50,1.000E-01,5.766,F,-0.017,0.109
99942,2013,01,13.97264,1.000E-05,08,44,13.830,1.386E-01,5.766,F,-0.083,-0.142,-22,29,27.90,1.000E-01,5.766,F,-0.017,-0.005
99942,2013,01,13.97350,1.000E-05,08,44,13.490,1.386E-01,5.766,F,-0.083,-0.296,-22,29,26.20,1.000E-01,5.766,F,-0.017,-0.061
99942,2013,01,13.97436,1.000E-05,08,44,13.170,1.386E-01,5.766,F,-0.083,-0.173,-22,29,24.30,1.000E-01,5.766,F,-0.017,0.082
99942,2013,01,13.97520,1.000E-05,08,44,12.850,1.386E-01,5.766,F,-0.083,-0.156,-22,29,22.70,1.000E-01,5.766,F,-0.017,-0.035
99942,2013,01,13.97605,1.000E-05,08,44,12.520,1.386E-01,5.766,F,-0.083,-0.224,-22,29,20.90,1.000E-01,5.766,F,-0.017,0.027
99942,2013,01,13.97690,1.000E-05,08,44,12.210,1.386E-01,5.766,F,-0.083,-0.016,-22,29,19.20,1.000E-01,5.766,F,-0.017,-0.012
99942,2013,01,13.97861,1.000E-05,08,44,11.550,1.386E-01,5.766,F,-0.083,-0.102,-22,29,15.60,1.000E-01,5.766,F,-0.017,0.087
99942,2013,01,13.97946,1.000E-05,08,44,11.220,1.386E-01,5.766,F,-0.083,-0.171,-22,29,13.90,1.000E-01,5.766,F,-0.017,0.045
99942,2013,01,13.98031,1.000E-05,08,44,10.910,1.386E-01,5.766,F,-0.083,0.036,-22,29,12.30,1.000E-01,5.766,F,-0.017,-0.098
99942,2013,01,13.98116,1.000E-05,08,44,10.570,1.386E-01,5.766,F,-0.083,-0.172,-22,29,10.40,1.000E-01,5.766,F,-0.017,0.059
99942,2013,01,13.98201,1.000E-05,08,44,10.240,1.386E-01,5.766,F,-0.083,-0.243,-22,29,08.60,1.000E-01,5.766,F,-0.017,0.115
99942,2013,01,13.98286,1.000E-05,08,44,09.930,1.386E-01,5.766,F,-0.083,-0.036,-22,29,07.00,1.000E-01,5.766,F,-0.017,-0.031
99942,2013,01,13.98372,1.000E-05,08,44,09.600,1.386E-01,5.766,F,-0.083,-0.054,-22,29,05.20,1.000E-01,5.766,F,-0.017,0.003
99942,2013,01,13.98554,1.000E-05,08,44,08.920,1.386E-01,5.766,F,-0.083,0.162,-22,29,01.50,1.000E-01,5.766,F,-0.017,-0.039
99942,2013,01,13.98638,1.000E-05,08,44,08.580,1.386E-01,5.766,F,-0.083,-0.101,-22,28,59.80,1.000E-01,5.766,F,-0.017,-0.067
99942,2013,01,13.98724,1.000E-05,08,44,08.240,1.386E-01,5.766,F,-0.083,-0.259,-22,28,58.00,1.000E-01,5.766,F,-0.017,-0.038
99942,2013,01,13.98808,1.000E-05,08,44,07.920,1.386E-01,5.766,F,-0.083,-0.246,-22,28,56.20,1.000E-01,5.766,F,-0.017,0.032
99942,2013,01,13.98901,1.000E-05,08,44,07.570,1.386E-01,5.766,F,-0.083,-0.172,-22,28,54.30,1.000E-01,5.766,F,-0.017,0.016
99942,2013,01,13.98986,1.000E-05,08,44,07.250,1.386E-01,5.766,F,-0.083,-0.107,-22,28,52.50,1.000E-01,5.766,F,-0.017,0.063
99942,2013,01,13.99071,1.000E-05,08,44,06.900,1.386E-01,5.766,F,-0.083,-0.457,-22,28,50.60,1.000E-01,5.766,F,-0.017,0.210
99942,2013,01,13.99156,1.000E-05,08,44,06.600,1.386E-01,5.766,F,-0.083,-0.116,-22,28,49.00,1.000E-01,5.766,F,-0.017,0.056
99942,2013,01,13.99241,1.000E-05,08,44,06.260,1.386E-01,5.766,F,-0.083,-0.328,-22,28,47.20,1.000E-01,5.766,F,-0.017,0.100
99942,2013,01,13.99326,1.000E-05,08,44,05.940,1.386E-01,5.766,F,-0.083,-0.265,-22,28,45.40,1.000E-01,5.766,F,-0.017,0.144
99942,2013,01,13.99411,1.000E-05,08,44,05.620,1.386E-01,5.766,F,-0.083,-0.201,-22,28,43.70,1.000E-01,5.766,F,-0.017,0.088
99942,2013,01,13.99497,1.000E-05,08,44,05.290,1.386E-01,5.766,F,-0.083,-0.224,-22,28,42.10,1.000E-01,5.766,F,-0.017,-0.091
99942,2013,01,13.99582,1.000E-05,08,44,04.970,1.386E-01,5.766,F,-0.083,-0.161,-22,28,40.20,1.000E-01,5.766,F,-0.017,0.050
99942,2013,01,13.99667,1.000E-05,08,44,04.640,1.386E-01,5.766,F,-0.083,-0.237,-22,28,38.40,1.000E-01,5.766,F,-0.017,0.091
99942,2013,01,13.99752,1.000E-05,08,44,04.310,1.386E-01,5.766,F,-0.083,-0.314,-22,28,36.70,1.000E-01,5.766,F,-0.017,0.031
99942,2013,01,13.99857,1.000E-05,08,44,03.910,1.386E-01,5.766,F,-0.083,-0.304,-22,28,34.50,1.000E-01,5.766,F,-0.017,0.055
99942,2013,01,13.99943,1.000E-05,08,44,03.570,1.386E-01,5.766,F,-0.083,-0.467,-22,28,32.70,1.000E-01,5.766,F,-0.017,0.072
99942,2013,01,14.00028,1.000E-05,08,44,03.270,1.386E-01,5.766,F,-0.083,-0.130,-22,28,31.10,1.000E-01,5.766,F,-0.017,-0.091
99942,2013,01,14.00113,1.000E-05,08,44,02.940,1.386E-01,5.766,F,-0.083,-0.209,-22,28,29.10,1.000E-01,5.766,F,-0.017,0.145
99942,2013,01,14.00198,1.000E-05,08,44,02.620,1.386E-01,5.766,F,-0.083,-0.150,-22,28,27.50,1.000E-01,5.766,F,-0.017,-0.020
99942,2013,01,14.00283,1.000E-05,08,44,02.280,1.386E-01,5.766,F,-0.083,-0.368,-22,28,25.50,1.000E-01,5.766,F,-0.017,0.214
99942,2013,01,14.00369,1.000E-05,08,44,01.970,1.386E-01,5.766,F,-0.083,-0.119,-22,28,23.90,1.000E-01,5.766,F,-0.017,0.026
99942,2013,01,14.00453,1.000E-05,08,44,01.650,1.386E-01,5.766,F,-0.083,-0.114,-22,28,22.10,1.000E-01,5.766,F,-0.017,0.080
99942,2013,01,14.00539,1.000E-05,08,44,01.310,1.386E-01,5.766,F,-0.083,-0.281,-22,28,20.30,1.000E-01,5.766,F,-0.017,0.090
99942,2013,01,14.00623,1.000E-05,08,44,00.970,1.386E-01,5.766,F,-0.083,-0.555,-22,28,18.60,1.000E-01,5.766,F,-0.017,0.042
99942,2013,01,14.00709,1.000E-05,08,44,00.670,1.386E-01,5.766,F,-0.083,-0.169,-22,28,16.80,1.000E-01,5.766,F,-0.017,0.051
99942,2013,01,14.00793,1.000E-05,08,44,00.350,1.386E-01,5.766,F,-0.083,-0.167,-22,28,15.00,1.000E-01,5.766,F,-0.017,0.101
99942,2013,01,14.00879,1.000E-05,08,44,00.010,1.386E-01,5.766,F,-0.083,-0.336,-22,28,13.10,1.000E-01,5.766,F,-0.017,0.208
99942,2013,01,14.00964,1.000E-05,08,43,59.700,1.386E-01,5.766,F,-0.083,-0.144,-22,28,11.50,1.000E-01,5.766,F,-0.017,0.036
99942,2013,01,14.01049,1.000E-05,08,43,59.370,1.386E-01,5.766,F,-0.083,-0.229,-22,28,09.60,1.000E-01,5.766,F,-0.017,0.162
99942,2013,01,14.01134,1.000E-05,08,43,59.050,1.386E-01,5.766,F,-0.083,-0.176,-22,28,08.00,1.000E-01,5.766,F,-0.017,-0.012
99942,2013,01,14.01219,1.000E-05,08,43,58.730,1.386E-01,5.766,F,-0.083,-0.124,-22,28,06.10,1.000E-01,5.766,F,-0.017,0.113
99942,2013,01,14.01305,1.000E-05,08,43,58.400,1.386E-01,5.766,F,-0.083,-0.158,-22,28,04.30,1.000E-01,5.766,F,-0.017,0.116
99942,2013,01,14.01389,1.000E-05,08,43,58.080,1.386E-01,5.766,F,-0.083,-0.160,-22,28,02.70,1.000E-01,5.766,F,-0.017,-0.040
99942,2013,01,14.01475,1.000E-05,08,43,57.750,1.386E-01,5.766,F,-0.083,-0.196,-22,28,00.70,1.000E-01,5.766,F,-0.017,0.161
99942,2013,01,14.02028,1.000E-05,08,43,55.640,1.386E-01,5.766,F,-0.083,-0.277,-22,27,49.10,1.000E-01,5.766,F,-0.017,0.174
99942,2013,01,14.02205,1.000E-05,08,43,54.960,1.386E-01,5.766,F,-0.083,-0.374,-22,27,45.70,1.000E-01,5.766,F,-0.017,-0.142
99942,2013,01,14.02628,1.000E-05,08,43,53.380,1.386E-01,5.766,F,-0.083,0.006,-22,27,36.70,1.000E-01,5.766,F,-0.017,-0.037
99942,2013,01,14.02715,1.000E-05,08,43,53.040,1.386E-01,5.766,F,-0.083,-0.127,-22,27,34.70,1.000E-01,5.766,F,-0.017,0.131
99942,2013,01,14.02810,1.000E-05,08,43,52.680,1.386E-01,5.766,F,-0.083,-0.117,-22,27,32.80,1.000E-01,5.766,F,-0.017,0.029
99942,2013,01,14.02901,1.000E-05,08,43,52.320,1.386E-01,5.766,F,-0.083,-0.318,-22,27,30.90,1.000E-01,5.766,F,-0.017,0.011
99942,2013,01,14.03077,1.000E-05,08,43,51.640,1.386E-01,5.766,F,-0.083,-0.485,-22,27,27.10,1.000E-01,5.766,F,-0.017,0.099
99942,2013,01,14.03170,1.000E-05,08,43,51.310,1.386E-01,5.766,F,-0.083,-0.169,-22,27,25.10,1.000E-01,5.766,F,-0.017,0.135
99942,2013,01,14.03256,1.000E-05,08,43,50.980,1.386E-01,5.766,F,-0.083,-0.221,-22,27,23.10,1.000E-01,5.766,F,-0.017,0.319
99942,2013,01,14.03344,1.000E-05,08,43,50.640,1.386E-01,5.766,F,-0.083,-0.308,-22,27,21.60,1.000E-01,5.766,F,-0.017,-0.040
99942,2013,01,14.03437,1.000E-05,08,43,50.290,1.386E-01,5.766,F,-0.083,-0.272,-22,27,19.50,1.000E-01,5.766,F,-0.017,0.094
99942,2013,01,14.03525,1.000E-05,08,43,49.950,1.386E-01,5.766,F,-0.083,-0.361,-22,27,17.60,1.000E-01,5.766,F,-0.017,0.133
99942,2013,01,14.03614,1.000E-05,08,43,49.630,1.386E-01,5.766,F,-0.083,-0.121,-22,27,15.80,1.000E-01,5.766,F,-0.017,0.049
99942,2013,01,14.03707,1.000E-05,08,43,49.250,1.386E-01,5.766,F,-0.083,-0.504,-22,27,13.80,1.000E-01,5.766,F,-0.017,0.081
99942,2013,01,14.03793,1.000E-05,08,43,48.940,1.386E-01,5.766,F,-0.083,-0.285,-22,27,11.90,1.000E-01,5.766,F,-0.017,0.159
99942,2013,01,14.03899,1.000E-05,08,43,48.550,1.386E-01,5.766,F,-0.083,-0.127,-22,27,09.90,1.000E-01,5.766,F,-0.017,-0.087
99942,2013,01,14.03991,1.000E-05,08,43,48.190,1.386E-01,5.766,F,-0.083,-0.288,-22,27,07.60,1.000E-01,5.766,F,-0.017,0.263
99942,2013,01,14.04078,1.000E-05,08,43,47.870,1.386E-01,5.766,F,-0.083,-0.159,-22,27,06.00,1.000E-01,5.766,F,-0.017,0.017
99942,2013,01,14.04167,1.000E-05,08,43,47.530,1.386E-01,5.766,F,-0.083,-0.203,-22,27,04.20,1.000E-01,5.766,F,-0.017,-0.071
99942,2013,01,14.04260,1.000E-05,08,43,47.180,1.386E-01,5.766,F,-0.083,-0.177,-22,27,01.90,1.000E-01,5.766,F,-0.017,0.254
99942,2013,01,14.04348,1.000E-05,08,43,46.840,1.386E-01,5.766,F,-0.083,-0.276,-22,27,00.10,1.000E-01,5.766,F,-0.017,0.185
99942,2013,01,14.04442,1.000E-05,08,43,46.490,1.386E-01,5.766,F,-0.083,-0.200,-22,26,58.40,1.000E-01,5.766,F,-0.017,-0.113
99942,2013,01,14.04534,1.000E-05,08,43,46.160,1.386E-01,5.766,F,-0.083,0.047,-22,26,56.50,1.000E-01,5.766,F,-0.017,-0.168
99942,2013,01,14.04622,1.000E-05,08,43,45.790,1.386E-01,5.766,F,-0.083,-0.471,-22,26,54.50,1.000E-01,5.766,F,-0.017,-0.040
99942,2013,01,14.04803,1.000E-05,08,43,45.140,1.386E-01,5.766,F,-0.083,-0.001,-22,26,50.80,1.000E-01,5.766,F,-0.017,-0.193
99942,2013,01,14.04891,1.000E-05,08,43,44.780,1.386E-01,5.766,F,-0.083,-0.384,-22,26,48.60,1.000E-01,5.766,F,-0.017,0.133
99942,2013,01,14.70801,1.000E-05,08,39,58.550,1.390E-01,1.658,F,-0.072,0.183,-22,02,30.20,1.000E-01,1.658,F,0.028,0.038
99942,2013,01,14.70831,1.000E-05,08,39,58.420,1.390E-01,1.658,F,-0.072,-0.032,-22,02,29.60,1.000E-01,1.658,F,0.028,0.008
99942,2013,01,14.70862,1.000E-05,08,39,58.310,1.390E-01,1.658,F,-0.072,0.084,-22,02,29.00,1.000E-01,1.658,F,0.028,-0.044
99942,2013,01,14.71277,1.000E-05,08,39,56.730,1.390E-01,1.658,F,-0.072,0.150,-22,02,20.20,1.000E-01,1.658,F,0.028,0.025
99942,2013,01,14.71308,1.000E-05,08,39,56.610,1.390E-01,1.658,F,-0.072,0.127,-22,02,19.70,1.000E-01,1.658,F,0.028,-0.129
99942,2013,01,14.71338,1.000E-05,08,39,56.500,1.390E-01,1.658,F,-0.072,0.191,-22,02,18.90,1.000E-01,1.658,F,0.028,0.039
99942,2013,01,14.73557,1.000E-05,08,39,48.030,1.391E-01,1.658,F,-0.072,0.241,-22,01,31.90,1.000E-01,1.658,F,0.028,-0.038
99942,2013,01,14.73588,1.000E-05,08,39,47.900,1.391E-01,1.658,F,-0.072,0.078,-22,01,31.20,1.000E-01,1.658,F,0.028,-0.000
99942,2013,01,14.73619,1.000E-05,08,39,47.790,1.391E-01,1.658,F,-0.072,0.194,-22,01,30.70,1.000E-01,1.658,F,0.028,-0.163
99942,2013,01,14.74582,1.000E-05,08,39,44.120,1.391E-01,1.658,F,-0.072,0.258,-22,01,10.00,1.000E-01,1.658,F,0.028,-0.095
99942,2013,01,14.74612,1.000E-05,08,39,44.020,1.391E-01,1.658,F,-0.072,0.459,-22,01,09.20,1.000E-01,1.658,F,0.028,0.060
99942,2013,01,15.74313,1.000E-05,08,34,00.200,1.396E-01,1.000,F,-0.042,0.218,-21,24,58.30,1.000E-01,1.000,F,-0.006,-0.028
99942,2013,01,15.74343,1.000E-05,08,34,00.080,1.396E-01,1.000,F,-0.042,0.120,-21,24,57.60,1.000E-01,1.000,F,-0.006,-0.006
99942,2013,01,15.74374,1.000E-05,08,33,59.960,1.396E-01,1.000,F,-0.042,0.075,-21,24,56.90,1.000E-01,1.000,F,-0.006,-0.007
99942,2013,01,16.05841,1.000E-05,08,32,17.950,1.398E-01,2.398,F,-0.042,0.005,-21,12,49.70,1.000E-01,2.398,F,-0.006,0.103
99942,2013,01,16.05879,1.000E-05,08,32,17.810,1.398E-01,2.398,F,-0.042,-0.056,-21,12,49.20,1.000E-01,2.398,F,-0.006,-0.202
99942,2013,01,16.05918,1.000E-05,08,32,17.680,1.398E-01,2.398,F,-0.042,0.074,-21,12,48.20,1.000E-01,2.398,F,-0.006,-0.028
99942,2013,01,16.05957,1.000E-05,08,32,17.540,1.398E-01,2.398,F,-0.042,0.064,-21,12,47.40,1.000E-01,2.398,F,-0.006,-0.054
99942,2013,01,16.05995,1.000E-05,08,32,17.400,1.398E-01,2.398,F,-0.042,0.005,-21,12,46.70,1.000E-01,2.398,F,-0.006,-0.159
99942,2013,01,16.06034,1.000E-05,08,32,17.270,1.398E-01,2.398,F,-0.042,0.136,-21,12,45.60,1.000E-01,2.398,F,-0.006,0.114
99942,2013,01,16.06073,1.000E-05,08,32,17.130,1.398E-01,2.398,F,-0.042,0.127,-21,12,44.80,1.000E-01,2.398,F,-0.006,0.088
99942,2013,01,16.06112,1.000E-05,08,32,17.000,1.398E-01,2.398,F,-0.042,0.259,-21,12,44.10,1.000E-01,2.398,F,-0.006,-0.039
99942,2013,01,16.06150,1.000E-05,08,32,16.860,1.398E-01,2.398,F,-0.042,0.201,-21,12,43.60,1.000E-01,2.398,F,-0.006,-0.344
99942,2013,01,16.06189,1.000E-05,08,32,16.720,1.398E-01,2.398,F,-0.042,0.194,-21,12,42.50,1.000E-01,2.398,F,-0.006,-0.071
99942,2013,01,16.06227,1.000E-05,08,32,16.570,1.398E-01,2.398,F,-0.042,-0.003,-21,12,41.80,1.000E-01,2.398,F,-0.006,-0.176
99942,2013,01,16.06266,1.000E-05,08,32,16.440,1.398E-01,2.398,F,-0.042,0.130,-21,12,40.90,1.000E-01,2.398,F,-0.006,-0.103
99942,2013,01,16.06305,1.000E-05,08,32,16.310,1.398E-01,2.398,F,-0.042,0.263,-21,12,40.00,1.000E-01,2.398,F,-0.006,-0.030
99942,2013,01,16.06343,1.000E-05,08,32,16.160,1.398E-01,2.398,F,-0.042,0.067,-21,12,39.10,1.000E-01,2.398,F,-0.006,0.064
99942,2013,01,16.06382,1.000E-05,08,32,16.020,1.398E-01,2.398,F,-0.042,0.062,-21,12,38.40,1.000E-01,2.398,F,-0.006,-0.063
99942,2013,01,16.06421,1.000E-05,08,32,15.880,1.398E-01,2.398,F,-0.042,0.057,-21,12,37.50,1.000E-01,2.398,F,-0.006,0.009
99942,2013,01,16.06459,1.000E-05,08,32,15.750,1.398E-01,2.398,F,-0.042,0.141,-21,12,36.80,1.000E-01,2.398,F,-0.006,-0.097
99942,2013,01,16.06498,1.000E-05,08,32,15.610,1.398E-01,2.398,F,-0.042,0.137,-21,12,35.90,1.000E-01,2.398,F,-0.006,-0.024
99942,2013,01,16.06536,1.000E-05,08,32,15.470,1.398E-01,2.398,F,-0.042,0.083,-21,12,35.10,1.000E-01,2.398,F,-0.006,-0.031
99942,2013,01,16.06575,1.000E-05,08,32,15.330,1.398E-01,2.398,F,-0.042,0.079,-21,12,34.30,1.000E-01,2.398,F,-0.006,-0.058
99942,2013,01,16.06614,1.000E-05,08,32,15.200,1.398E-01,2.398,F,-0.042,0.215,-21,12,33.40,1.000E-01,2.398,F,-0.006,0.014
99942,2013,01,16.06652,1.000E-05,08,32,15.050,1.398E-01,2.398,F,-0.042,0.022,-21,12,32.70,1.000E-01,2.398,F,-0.006,-0.093
99942,2013,01,16.06691,1.000E-05,08,32,14.910,1.398E-01,2.398,F,-0.042,0.019,-21,12,31.80,1.000E-01,2.398,F,-0.006,-0.021
99942,2013,01,16.74047,1.000E-05,08,28,20.960,1.402E-01,1.000,F,-0.027,0.003,-20,47,00.60,1.000E-01,1.000,F,-0.054,0.064
99942,2013,01,16.74078,1.000E-05,08,28,20.850,1.402E-01,1.000,F,-0.027,0.073,-20,46,59.90,1.000E-01,1.000,F,-0.054,0.030
99942,2013,01,16.74108,1.000E-05,08,28,20.740,1.402E-01,1.000,F,-0.027,0.092,-20,46,59.10,1.000E-01,1.000,F,-0.054,0.119
99942,2013,01,16.85974,1.000E-05,08,27,43.560,1.403E-01,1.000,F,-0.027,0.330,-20,43,57.60,1.000E-01,1.000,F,-0.054,0.005
99942,2013,01,16.86071,1.000E-05,08,27,43.220,1.403E-01,1.000,F,-0.027,0.501,-20,43,54.30,1.000E-01,1.000,F,-0.054,1.081
99942,2013,01,16.86177,1.000E-05,08,27,42.860,1.403E-01,1.000,F,-0.027,0.851,-20,43,52.40,1.000E-01,1.000,F,-0.054,0.549
99942,2013,01,17.67131,1.000E-05,08,23,11.610,1.408E-01,2.236,F,0.010,0.006,-20,10,05.80,1.000E-01,2.236,F,-0.058,0.041
99942,2013,01,17.67161,1.000E-05,08,23,11.500,1.408E-01,2.236,F,0.010,-0.001,-20,10,05.10,1.000E-01,2.236,F,-0.058,0.024
99942,2013,01,17.67192,1.000E-05,08,23,11.390,1.408E-01,2.236,F,0.010,0.045,-20,10,04.40,1.000E-01,2.236,F,-0.058,-0.017
99942,2013,01,17.67407,1.000E-05,08,23,10.610,1.408E-01,2.236,F,0.010,0.120,-20,09,59.20,1.000E-01,2.236,F,-0.058,0.040
99942,2013,01,17.67439,1.000E-05,08,23,10.490,1.408E-01,2.236,F,0.010,0.076,-20,09,58.50,1.000E-01,2.236,F,-0.058,-0.026
99942,2013,01,17.67469,1.000E-05,08,23,10.380,1.408E-01,2.236,F,0.010,0.070,-20,09,57.80,1.000E-01,2.236,F,-0.058,-0.044
99942,2013,01,17.69600,1.000E-05,08,23,02.590,1.408E-01,2.236,F,-0.006,0.084,-20,09,06.50,1.000E-01,2.236,F,-0.065,-0.009
99942,2013,01,17.69630,1.000E-05,08,23,02.480,1.408E-01,2.236,F,-0.006,0.079,-20,09,05.80,1.000E-01,2.236,F,-0.065,-0.035
99942,2013,01,17.69661,1.000E-05,08,23,02.370,1.408E-01,2.236,F,-0.006,0.127,-20,09,05.00,1.000E-01,2.236,F,-0.065,0.015
99942,2013,01,17.70803,1.000E-05,08,22,58.190,1.408E-01,2.236,F,-0.006,0.066,-20,08,37.40,1.000E-01,2.236,F,-0.065,-0.082
99942,2013,01,17.70833,1.000E-05,08,22,58.070,1.408E-01,2.236,F,-0.006,-0.079,-20,08,36.60,1.000E-01,2.236,F,-0.065,-0.011
